Cluster,Plot,ILUA_I,SelectPlot,SoilSample,X_Start,Y_Start,ILUA_I_TRA,Zone,Province,District,CenterX,CenterY
4975.000000,1.000000,0.000000,1.000000,0.000000,650573.000000,8341122.000000,0.000000,UTM-35,Central,Chibombo,650818.000000,8341372.000000
4976.000000,1.000000,1.000000,1.000000,1.000000,661527.000000,8341377.000000,185.000000,UTM-35,Central,Chibombo,661772.000000,8341627.000000
4978.000000,1.000000,0.000000,1.000000,1.000000,682836.000000,8340897.000000,0.000000,UTM-35,Central,Chibombo,683081.000000,8341147.000000
5104.000000,1.000000,0.000000,1.000000,0.000000,532317.000000,8352637.000000,0.000000,UTM-35,Central,Chibombo,532562.000000,8352887.000000
5113.000000,1.000000,0.000000,1.000000,0.000000,629126.000000,8352311.000000,0.000000,UTM-35,Central,Chibombo,629371.000000,8352561.000000
5259.000000,1.000000,0.000000,1.000000,0.000000,693770.000000,8362942.000000,0.000000,UTM-35,Central,Chibombo,694015.000000,8363192.000000
5384.000000,1.000000,0.000000,1.000000,0.000000,532346.000000,8374758.000000,0.000000,UTM-35,Central,Chibombo,532591.000000,8375008.000000
5389.000000,1.000000,0.000000,1.000000,0.000000,586177.000000,8374627.000000,0.000000,UTM-35,Central,Chibombo,586422.000000,8374877.000000
5666.000000,1.000000,1.000000,1.000000,1.000000,554127.000000,8397166.000000,163.000000,UTM-35,Central,Chibombo,554372.000000,8397416.000000
5676.000000,1.000000,1.000000,1.000000,1.000000,661896.000000,8396695.000000,165.000000,UTM-35,Central,Kabwe,662141.000000,8396945.000000
5816.000000,1.000000,0.000000,1.000000,0.000000,661768.000000,8407433.000000,0.000000,UTM-35,Central,Kabwe,662013.000000,8407683.000000
5671.000000,1.000000,1.000000,1.000000,1.000000,608008.000000,8396989.000000,164.000000,UTM-35,Central,Kapiri Mposhi,608253.000000,8397239.000000
5681.000000,1.000000,1.000000,1.000000,1.000000,715794.000000,8396282.000000,166.000000,UTM-35,Central,Kapiri Mposhi,716039.000000,8396532.000000
5820.000000,1.000000,0.000000,1.000000,0.000000,704905.000000,8407115.000000,0.000000,UTM-35,Central,Kapiri Mposhi,705150.000000,8407365.000000
6081.000000,1.000000,0.000000,1.000000,0.000000,500050.000000,8430079.000000,0.000000,UTM-35,Central,Kapiri Mposhi,500295.000000,8430329.000000
6221.000000,1.000000,0.000000,1.000000,0.000000,500050.000000,8441139.000000,0.000000,UTM-35,Central,Kapiri Mposhi,500295.000000,8441389.000000
6222.000000,1.000000,0.000000,1.000000,0.000000,510844.000000,8441136.000000,0.000000,UTM-35,Central,Kapiri Mposhi,511089.000000,8441386.000000
6225.000000,1.000000,0.000000,1.000000,0.000000,543227.000000,8441102.000000,0.000000,UTM-35,Central,Kapiri Mposhi,543472.000000,8441352.000000
6361.000000,1.000000,1.000000,1.000000,1.000000,500250.000000,8452523.000000,141.000000,UTM-35,Central,Kapiri Mposhi,500495.000000,8452773.000000
6363.000000,1.000000,0.000000,1.000000,0.000000,521648.000000,8452189.000000,0.000000,UTM-35,Central,Kapiri Mposhi,521893.000000,8452439.000000
6366.000000,1.000000,1.000000,1.000000,1.000000,554246.000000,8452466.000000,142.000000,UTM-35,Central,Kapiri Mposhi,554491.000000,8452716.000000
6371.000000,1.000000,1.000000,1.000000,1.000000,608245.000000,8452295.000000,143.000000,UTM-35,Central,Kapiri Mposhi,608490.000000,8452545.000000
6372.000000,1.000000,0.000000,1.000000,0.000000,618846.000000,8451922.000000,0.000000,UTM-35,Central,Kapiri Mposhi,619091.000000,8452172.000000
6374.000000,1.000000,0.000000,1.000000,0.000000,640448.000000,8451813.000000,0.000000,UTM-35,Central,Kapiri Mposhi,640693.000000,8452063.000000
6376.000000,1.000000,1.000000,1.000000,1.000000,662252.000000,8452010.000000,144.000000,UTM-35,Central,Kapiri Mposhi,662497.000000,8452260.000000
6381.000000,1.000000,1.000000,1.000000,1.000000,716270.000000,8451611.000000,145.000000,UTM-35,Central,Kapiri Mposhi,716515.000000,8451861.000000
6512.000000,1.000000,0.000000,1.000000,0.000000,618897.000000,8462984.000000,0.000000,UTM-35,Central,Kapiri Mposhi,619142.000000,8463234.000000
5121.000000,1.000000,0.000000,1.000000,1.000000,715202.000000,8351693.000000,0.000000,UTM-35,Central,Mkushi,715447.000000,8351943.000000
5260.000000,1.000000,0.000000,1.000000,0.000000,704535.000000,8362853.000000,0.000000,UTM-35,Central,Mkushi,704780.000000,8363103.000000
5407.000000,1.000000,0.000000,1.000000,0.000000,780039.000000,8373167.000000,0.000000,UTM-35,Central,Mkushi,780284.000000,8373417.000000
5545.000000,1.000000,0.000000,1.000000,0.000000,758607.000000,8384474.000000,0.000000,UTM-35,Central,Mkushi,758852.000000,8384724.000000
5686.000000,1.000000,1.000000,1.000000,1.000000,769708.000000,8395752.000000,167.000000,UTM-35,Central,Mkushi,769953.000000,8396002.000000
5687.000000,1.000000,0.000000,1.000000,0.000000,780293.000000,8395307.000000,0.000000,UTM-35,Central,Mkushi,780538.000000,8395557.000000
5824.000000,1.000000,0.000000,1.000000,0.000000,748051.000000,8406721.000000,0.000000,UTM-35,Central,Mkushi,748296.000000,8406971.000000
6108.000000,1.000000,0.000000,1.000000,0.000000,791466.000000,8428394.000000,0.000000,UTM-35,Central,Mkushi,791711.000000,8428644.000000
6110.000000,1.000000,0.000000,1.000000,0.000000,813068.000000,8428135.000000,0.000000,UTM-35,Central,Mkushi,813313.000000,8428385.000000
6386.000000,1.000000,1.000000,1.000000,1.000000,770303.000000,8451097.000000,146.000000,UTM-35,Central,Mkushi,770548.000000,8451347.000000
6387.000000,1.000000,0.000000,1.000000,0.000000,780911.000000,8450656.000000,0.000000,UTM-35,Central,Mkushi,781156.000000,8450906.000000
6523.000000,1.000000,0.000000,1.000000,0.000000,737784.000000,8462161.000000,0.000000,UTM-35,Central,Mkushi,738029.000000,8462411.000000
6526.000000,1.000000,0.000000,1.000000,1.000000,770219.000000,8461841.000000,0.000000,UTM-35,Central,Mkushi,770464.000000,8462091.000000
6662.000000,1.000000,0.000000,1.000000,1.000000,727070.000000,8473324.000000,0.000000,UTM-35,Central,Mkushi,727315.000000,8473574.000000
6807.000000,1.000000,0.000000,1.000000,0.000000,781272.000000,8483864.000000,0.000000,UTM-35,Central,Mkushi,781517.000000,8484114.000000
6808.000000,1.000000,0.000000,1.000000,0.000000,792096.000000,8483746.000000,0.000000,UTM-35,Central,Mkushi,792341.000000,8483996.000000
6940.000000,1.000000,0.000000,1.000000,0.000000,705616.000000,8495634.000000,0.000000,UTM-35,Central,Mkushi,705861.000000,8495884.000000
6941.000000,1.000000,0.000000,1.000000,0.000000,716439.000000,8495547.000000,0.000000,UTM-35,Central,Mkushi,716684.000000,8495797.000000
6943.000000,1.000000,0.000000,1.000000,0.000000,738087.000000,8495361.000000,0.000000,UTM-35,Central,Mkushi,738332.000000,8495611.000000
6949.000000,1.000000,0.000000,1.000000,0.000000,803047.000000,8494694.000000,0.000000,UTM-35,Central,Mkushi,803292.000000,8494944.000000
7081.000000,1.000000,1.000000,1.000000,1.000000,716729.000000,8506937.000000,124.000000,UTM-35,Central,Mkushi,716974.000000,8507187.000000
7083.000000,1.000000,0.000000,1.000000,0.000000,738186.000000,8506427.000000,0.000000,UTM-35,Central,Mkushi,738431.000000,8506677.000000
7086.000000,1.000000,1.000000,1.000000,1.000000,770877.000000,8506441.000000,125.000000,UTM-35,Central,Mkushi,771122.000000,8506691.000000
7224.000000,1.000000,0.000000,1.000000,0.000000,749119.000000,8517395.000000,0.000000,UTM-35,Central,Mkushi,749364.000000,8517645.000000
7366.000000,1.000000,0.000000,1.000000,0.000000,770901.000000,8528253.000000,0.000000,UTM-35,Central,Mkushi,771146.000000,8528503.000000
4266.000000,1.000000,1.000000,1.000000,1.000000,553877.000000,8286558.000000,199.000000,UTM-35,Central,Mumbwa,554122.000000,8286808.000000
4268.000000,1.000000,0.000000,1.000000,0.000000,575129.000000,8286173.000000,0.000000,UTM-35,Central,Mumbwa,575374.000000,8286423.000000
4403.000000,1.000000,0.000000,1.000000,0.000000,521511.000000,8297346.000000,0.000000,UTM-35,Central,Mumbwa,521756.000000,8297596.000000
4542.000000,1.000000,0.000000,1.000000,0.000000,510785.000000,8308414.000000,0.000000,UTM-35,Central,Mumbwa,511030.000000,8308664.000000
4545.000000,1.000000,0.000000,1.000000,0.000000,542992.000000,8308377.000000,0.000000,UTM-35,Central,Mumbwa,543237.000000,8308627.000000
4671.000000,1.000000,0.000000,1.000000,0.000000,392638.000000,8319232.000000,0.000000,UTM-35,Central,Mumbwa,392883.000000,8319482.000000
4673.000000,1.000000,0.000000,1.000000,0.000000,414122.000000,8319320.000000,0.000000,UTM-35,Central,Mumbwa,414367.000000,8319570.000000
4674.000000,1.000000,0.000000,1.000000,0.000000,424863.000000,8319357.000000,0.000000,UTM-35,Central,Mumbwa,425108.000000,8319607.000000
4682.000000,1.000000,0.000000,1.000000,0.000000,510790.000000,8319475.000000,0.000000,UTM-35,Central,Mumbwa,511035.000000,8319725.000000
4810.000000,1.000000,0.000000,1.000000,0.000000,381840.000000,8330242.000000,0.000000,UTM-35,Central,Mumbwa,382085.000000,8330492.000000
4814.000000,1.000000,0.000000,1.000000,0.000000,424828.000000,8330418.000000,0.000000,UTM-35,Central,Mumbwa,425073.000000,8330668.000000
4820.000000,1.000000,0.000000,1.000000,0.000000,489304.000000,8330536.000000,0.000000,UTM-35,Central,Mumbwa,489549.000000,8330786.000000
4822.000000,1.000000,0.000000,1.000000,0.000000,510795.000000,8330536.000000,0.000000,UTM-35,Central,Mumbwa,511040.000000,8330786.000000
4946.000000,1.000000,1.000000,1.000000,1.000000,338972.000000,8341377.000000,179.000000,UTM-35,Central,Mumbwa,339217.000000,8341627.000000
4947.000000,1.000000,0.000000,1.000000,0.000000,349526.000000,8341122.000000,0.000000,UTM-35,Central,Mumbwa,349771.000000,8341372.000000
4951.000000,1.000000,1.000000,1.000000,1.000000,392737.000000,8341681.000000,180.000000,UTM-35,Central,Mumbwa,392982.000000,8341931.000000
4956.000000,1.000000,1.000000,1.000000,1.000000,446495.000000,8341863.000000,181.000000,UTM-35,Central,Mumbwa,446740.000000,8342113.000000
4961.000000,1.000000,1.000000,1.000000,1.000000,500250.000000,8341924.000000,182.000000,UTM-35,Central,Mumbwa,500495.000000,8342174.000000
4966.000000,1.000000,1.000000,1.000000,1.000000,554004.000000,8341863.000000,183.000000,UTM-35,Central,Mumbwa,554249.000000,8342113.000000
5086.000000,1.000000,0.000000,1.000000,0.000000,338697.000000,8352116.000000,0.000000,UTM-35,Central,Mumbwa,338942.000000,8352366.000000
5091.000000,1.000000,0.000000,1.000000,0.000000,392487.000000,8352418.000000,0.000000,UTM-35,Central,Mumbwa,392732.000000,8352668.000000
5096.000000,1.000000,0.000000,1.000000,0.000000,446270.000000,8352599.000000,0.000000,UTM-35,Central,Mumbwa,446515.000000,8352849.000000
5226.000000,1.000000,0.000000,1.000000,0.000000,338623.000000,8363179.000000,0.000000,UTM-35,Central,Mumbwa,338868.000000,8363429.000000
5235.000000,1.000000,0.000000,1.000000,0.000000,435484.000000,8363633.000000,0.000000,UTM-35,Central,Mumbwa,435729.000000,8363883.000000
5240.000000,1.000000,0.000000,1.000000,0.000000,489289.000000,8363717.000000,0.000000,UTM-35,Central,Mumbwa,489534.000000,8363967.000000
5242.000000,1.000000,0.000000,1.000000,0.000000,510810.000000,8363717.000000,0.000000,UTM-35,Central,Mumbwa,511055.000000,8363967.000000
5377.000000,1.000000,0.000000,1.000000,0.000000,456987.000000,8374741.000000,0.000000,UTM-35,Central,Mumbwa,457232.000000,8374991.000000
5381.000000,1.000000,0.000000,1.000000,0.000000,500050.000000,8374779.000000,0.000000,UTM-35,Central,Mumbwa,500295.000000,8375029.000000
5382.000000,1.000000,0.000000,1.000000,0.000000,510815.000000,8374777.000000,0.000000,UTM-35,Central,Mumbwa,511060.000000,8375027.000000
5519.000000,1.000000,0.000000,1.000000,0.000000,478509.000000,8385830.000000,0.000000,UTM-35,Central,Mumbwa,478754.000000,8386080.000000
5521.000000,1.000000,0.000000,1.000000,0.000000,500050.000000,8385840.000000,0.000000,UTM-35,Central,Mumbwa,500295.000000,8386090.000000
5661.000000,1.000000,1.000000,1.000000,1.000000,500250.000000,8397225.000000,162.000000,UTM-35,Central,Mumbwa,500495.000000,8397475.000000
5941.000000,1.000000,0.000000,1.000000,0.000000,500050.000000,8419019.000000,0.000000,UTM-35,Central,Mumbwa,500295.000000,8419269.000000
5942.000000,1.000000,0.000000,1.000000,0.000000,510834.000000,8419017.000000,0.000000,UTM-35,Central,Mumbwa,511079.000000,8419267.000000
6082.000000,1.000000,0.000000,1.000000,0.000000,510839.000000,8430077.000000,0.000000,UTM-35,Central,Mumbwa,511084.000000,8430327.000000
8070.000000,1.000000,0.000000,1.000000,1.000000,814901.000000,8583139.000000,0.000000,UTM-35,Central,Serenje,815146.000000,8583389.000000
8210.000000,1.000000,0.000000,1.000000,0.000000,815025.000000,8594211.000000,0.000000,UTM-35,Central,Serenje,815270.000000,8594461.000000
8608.000000,1.000000,0.000000,1.000000,1.000000,576138.000000,8629039.000000,0.000000,UTM-35,Copperbelt,Chililabombwe,576383.000000,8629289.000000
8748.000000,1.000000,0.000000,1.000000,0.000000,576167.000000,8640098.000000,0.000000,UTM-35,Copperbelt,Chililabombwe,576412.000000,8640348.000000
8190.000000,1.000000,0.000000,1.000000,0.000000,597766.000000,8595796.000000,0.000000,UTM-35,Copperbelt,Chingola,598011.000000,8596046.000000
8466.000000,1.000000,1.000000,1.000000,1.000000,554577.000000,8618355.000000,83.000000,UTM-35,Copperbelt,Chingola,554822.000000,8618605.000000
8471.000000,1.000000,1.000000,1.000000,1.000000,608909.000000,8618201.000000,84.000000,UTM-35,Copperbelt,Chingola,609154.000000,8618451.000000
8050.000000,1.000000,0.000000,1.000000,0.000000,597728.000000,8584736.000000,0.000000,UTM-35,Copperbelt,Kalulushi,597973.000000,8584986.000000
7773.000000,1.000000,0.000000,1.000000,1.000000,630188.000000,8562482.000000,0.000000,UTM-35,Copperbelt,Kitwe,630433.000000,8562732.000000
7495.000000,1.000000,0.000000,1.000000,0.000000,651759.000000,8540248.000000,0.000000,UTM-35,Copperbelt,Luanshya,652004.000000,8540498.000000
7776.000000,1.000000,1.000000,1.000000,1.000000,662928.000000,8562635.000000,103.000000,UTM-35,Copperbelt,Luanshya,663173.000000,8562885.000000
7203.000000,1.000000,0.000000,1.000000,1.000000,521703.000000,8518545.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,521948.000000,8518795.000000
7351.000000,1.000000,0.000000,1.000000,1.000000,608364.000000,8529395.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,608609.000000,8529645.000000
7483.000000,1.000000,0.000000,1.000000,0.000000,521720.000000,8540663.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,521965.000000,8540913.000000
7491.000000,1.000000,0.000000,1.000000,1.000000,608408.000000,8540455.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,608653.000000,8540705.000000
7628.000000,1.000000,0.000000,1.000000,0.000000,575930.000000,8551625.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,576175.000000,8551875.000000
7631.000000,1.000000,0.000000,1.000000,0.000000,608452.000000,8551516.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,608697.000000,8551766.000000
7763.000000,1.000000,0.000000,1.000000,0.000000,521738.000000,8562780.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,521983.000000,8563030.000000
7766.000000,1.000000,1.000000,1.000000,1.000000,554471.000000,8563061.000000,101.000000,UTM-35,Copperbelt,Lufwanyama,554716.000000,8563311.000000
7769.000000,1.000000,0.000000,1.000000,0.000000,586805.000000,8562653.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,587050.000000,8562903.000000
7771.000000,1.000000,1.000000,1.000000,1.000000,608696.000000,8562901.000000,102.000000,UTM-35,Copperbelt,Lufwanyama,608941.000000,8563151.000000
7904.000000,1.000000,0.000000,1.000000,0.000000,532595.000000,8573828.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,532840.000000,8574078.000000
7905.000000,1.000000,0.000000,1.000000,0.000000,543444.000000,8573814.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,543689.000000,8574064.000000
7907.000000,1.000000,0.000000,1.000000,0.000000,565141.000000,8573771.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,565386.000000,8574021.000000
7908.000000,1.000000,0.000000,1.000000,0.000000,575990.000000,8573744.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,576235.000000,8573994.000000
7909.000000,1.000000,0.000000,1.000000,0.000000,586840.000000,8573712.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,587085.000000,8573962.000000
8046.000000,1.000000,0.000000,1.000000,0.000000,554314.000000,8584853.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,554559.000000,8585103.000000
8047.000000,1.000000,0.000000,1.000000,0.000000,565167.000000,8584830.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,565412.000000,8585080.000000
8181.000000,1.000000,0.000000,1.000000,1.000000,500050.000000,8595964.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,500295.000000,8596214.000000
8183.000000,1.000000,0.000000,1.000000,0.000000,521764.000000,8595956.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,522009.000000,8596206.000000
8324.000000,1.000000,0.000000,1.000000,0.000000,532633.000000,8607004.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,532878.000000,8607254.000000
8326.000000,1.000000,0.000000,1.000000,0.000000,554356.000000,8606971.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,554601.000000,8607221.000000
8603.000000,1.000000,0.000000,1.000000,0.000000,521789.000000,8629131.000000,0.000000,UTM-35,Copperbelt,Lufwanyama,522034.000000,8629381.000000
6939.000000,1.000000,0.000000,1.000000,0.000000,694793.000000,8495716.000000,0.000000,UTM-35,Copperbelt,Masaiti,695038.000000,8495966.000000
7076.000000,1.000000,1.000000,1.000000,1.000000,662596.000000,8507323.000000,123.000000,UTM-35,Copperbelt,Masaiti,662841.000000,8507573.000000
7079.000000,1.000000,0.000000,1.000000,0.000000,694875.000000,8506780.000000,0.000000,UTM-35,Copperbelt,Masaiti,695120.000000,8507030.000000
7219.000000,1.000000,0.000000,1.000000,0.000000,694955.000000,8517844.000000,0.000000,UTM-35,Copperbelt,Masaiti,695200.000000,8518094.000000
7356.000000,1.000000,0.000000,1.000000,1.000000,662531.000000,8529123.000000,0.000000,UTM-35,Copperbelt,Masaiti,662776.000000,8529373.000000
7357.000000,1.000000,0.000000,1.000000,0.000000,673365.000000,8529056.000000,0.000000,UTM-35,Copperbelt,Masaiti,673610.000000,8529306.000000
7499.000000,1.000000,0.000000,1.000000,0.000000,695115.000000,8539972.000000,0.000000,UTM-35,Copperbelt,Masaiti,695360.000000,8540222.000000
6653.000000,1.000000,0.000000,1.000000,0.000000,629758.000000,8473993.000000,0.000000,UTM-35,Copperbelt,Mpongwe,630003.000000,8474243.000000
6654.000000,1.000000,0.000000,1.000000,0.000000,640569.000000,8473937.000000,0.000000,UTM-35,Copperbelt,Mpongwe,640814.000000,8474187.000000
6655.000000,1.000000,0.000000,1.000000,1.000000,651380.000000,8473876.000000,0.000000,UTM-35,Copperbelt,Mpongwe,651625.000000,8474126.000000
6656.000000,1.000000,0.000000,1.000000,0.000000,662191.000000,8473811.000000,0.000000,UTM-35,Copperbelt,Mpongwe,662436.000000,8474061.000000
6796.000000,1.000000,0.000000,1.000000,1.000000,662260.000000,8484873.000000,0.000000,UTM-35,Copperbelt,Mpongwe,662505.000000,8485123.000000
6922.000000,1.000000,0.000000,1.000000,0.000000,510867.000000,8496433.000000,0.000000,UTM-35,Copperbelt,Mpongwe,511112.000000,8496683.000000
6927.000000,1.000000,0.000000,1.000000,0.000000,564956.000000,8496356.000000,0.000000,UTM-35,Copperbelt,Mpongwe,565201.000000,8496606.000000
7061.000000,1.000000,1.000000,1.000000,1.000000,500250.000000,8507820.000000,120.000000,UTM-35,Copperbelt,Mpongwe,500495.000000,8508070.000000
7066.000000,1.000000,1.000000,1.000000,1.000000,554360.000000,8507764.000000,121.000000,UTM-35,Copperbelt,Mpongwe,554605.000000,8508014.000000
7071.000000,1.000000,1.000000,1.000000,1.000000,608475.000000,8507599.000000,122.000000,UTM-35,Copperbelt,Mpongwe,608720.000000,8507849.000000
7211.000000,1.000000,0.000000,1.000000,1.000000,608320.000000,8518335.000000,0.000000,UTM-35,Copperbelt,Mpongwe,608565.000000,8518585.000000
7216.000000,1.000000,0.000000,1.000000,0.000000,662464.000000,8518061.000000,0.000000,UTM-35,Copperbelt,Mpongwe,662709.000000,8518311.000000
7352.000000,1.000000,0.000000,1.000000,0.000000,619197.000000,8529349.000000,0.000000,UTM-35,Copperbelt,Mpongwe,619442.000000,8529599.000000
7353.000000,1.000000,0.000000,1.000000,0.000000,630030.000000,8529299.000000,0.000000,UTM-35,Copperbelt,Mpongwe,630275.000000,8529549.000000
8195.000000,1.000000,0.000000,1.000000,1.000000,652061.000000,8595556.000000,0.000000,UTM-35,Copperbelt,Mufulira,652306.000000,8595806.000000
8473.000000,1.000000,0.000000,1.000000,1.000000,630443.000000,8617785.000000,0.000000,UTM-35,Copperbelt,Mufulira,630688.000000,8618035.000000
7638.000000,1.000000,0.000000,1.000000,0.000000,684350.000000,8551110.000000,0.000000,UTM-35,Copperbelt,Ndola,684595.000000,8551360.000000
7777.000000,1.000000,0.000000,1.000000,0.000000,673576.000000,8562244.000000,0.000000,UTM-35,Copperbelt,Ndola,673821.000000,8562494.000000
7917.000000,1.000000,0.000000,1.000000,1.000000,673645.000000,8573306.000000,0.000000,UTM-35,Copperbelt,Ndola,673890.000000,8573556.000000
13241.000000,1.000000,0.000000,1.000000,0.000000,719859.000000,8993410.000000,0.000000,UTM-35,Luapula,Chienge,720104.000000,8993660.000000
13381.000000,1.000000,1.000000,1.000000,1.000000,720120.000000,9004797.000000,5.000000,UTM-35,Luapula,Chienge,720365.000000,9005047.000000
13943.000000,1.000000,0.000000,1.000000,0.000000,742177.000000,9048599.000000,0.000000,UTM-35,Luapula,Chienge,742422.000000,9048849.000000
13945.000000,1.000000,0.000000,1.000000,0.000000,764201.000000,9048467.000000,0.000000,UTM-35,Luapula,Chienge,764446.000000,9048717.000000
14081.000000,1.000000,1.000000,1.000000,1.000000,720414.000000,9060107.000000,1.000000,UTM-35,Luapula,Chienge,720659.000000,9060357.000000
14085.000000,1.000000,0.000000,1.000000,0.000000,764270.000000,9059532.000000,0.000000,UTM-35,Luapula,Chienge,764515.000000,9059782.000000
11840.000000,1.000000,0.000000,1.000000,0.000000,708253.000000,8882850.000000,0.000000,UTM-35,Luapula,Kawambwa,708498.000000,8883100.000000
11848.000000,1.000000,0.000000,1.000000,0.000000,795970.000000,8882232.000000,0.000000,UTM-35,Luapula,Kawambwa,796215.000000,8882482.000000
11981.000000,1.000000,1.000000,1.000000,1.000000,719483.000000,8894172.000000,20.000000,UTM-35,Luapula,Kawambwa,719728.000000,8894422.000000
11982.000000,1.000000,0.000000,1.000000,0.000000,730249.000000,8893779.000000,0.000000,UTM-35,Luapula,Kawambwa,730494.000000,8894029.000000
11983.000000,1.000000,0.000000,1.000000,0.000000,741216.000000,8893708.000000,0.000000,UTM-35,Luapula,Kawambwa,741461.000000,8893958.000000
11984.000000,1.000000,0.000000,1.000000,0.000000,752183.000000,8893633.000000,0.000000,UTM-35,Luapula,Kawambwa,752428.000000,8893883.000000
11985.000000,1.000000,0.000000,1.000000,0.000000,763152.000000,8893555.000000,0.000000,UTM-35,Luapula,Kawambwa,763397.000000,8893805.000000
11986.000000,1.000000,1.000000,1.000000,1.000000,774321.000000,8893798.000000,21.000000,UTM-35,Luapula,Kawambwa,774566.000000,8894048.000000
11987.000000,1.000000,0.000000,1.000000,0.000000,785090.000000,8893388.000000,0.000000,UTM-35,Luapula,Kawambwa,785335.000000,8893638.000000
12118.000000,1.000000,0.000000,1.000000,0.000000,686444.000000,8905093.000000,0.000000,UTM-35,Luapula,Kawambwa,686689.000000,8905343.000000
12123.000000,1.000000,0.000000,1.000000,0.000000,741289.000000,8904772.000000,0.000000,UTM-35,Luapula,Kawambwa,741534.000000,8905022.000000
12125.000000,1.000000,0.000000,1.000000,0.000000,763232.000000,8904620.000000,0.000000,UTM-35,Luapula,Kawambwa,763477.000000,8904870.000000
12127.000000,1.000000,0.000000,1.000000,0.000000,785177.000000,8904455.000000,0.000000,UTM-35,Luapula,Kawambwa,785422.000000,8904705.000000
12258.000000,1.000000,0.000000,1.000000,0.000000,686501.000000,8916154.000000,0.000000,UTM-35,Luapula,Kawambwa,686746.000000,8916404.000000
12265.000000,1.000000,0.000000,1.000000,0.000000,763311.000000,8915686.000000,0.000000,UTM-35,Luapula,Kawambwa,763556.000000,8915936.000000
12406.000000,1.000000,0.000000,1.000000,0.000000,774369.000000,8926672.000000,0.000000,UTM-35,Luapula,Kawambwa,774614.000000,8926922.000000
12408.000000,1.000000,0.000000,1.000000,0.000000,796329.000000,8926504.000000,0.000000,UTM-35,Luapula,Kawambwa,796574.000000,8926754.000000
12409.000000,1.000000,0.000000,1.000000,0.000000,807310.000000,8926415.000000,0.000000,UTM-35,Luapula,Kawambwa,807555.000000,8926665.000000
12545.000000,1.000000,0.000000,1.000000,1.000000,763467.000000,8937816.000000,0.000000,UTM-35,Luapula,Kawambwa,763712.000000,8938066.000000
12681.000000,1.000000,1.000000,1.000000,1.000000,719810.000000,8949485.000000,11.000000,UTM-35,Luapula,Kawambwa,720055.000000,8949735.000000
12822.000000,1.000000,0.000000,1.000000,0.000000,730659.000000,8960158.000000,0.000000,UTM-35,Luapula,Kawambwa,730904.000000,8960408.000000
12964.000000,1.000000,0.000000,1.000000,1.000000,752705.000000,8971085.000000,0.000000,UTM-35,Luapula,Kawambwa,752950.000000,8971335.000000
9320.000000,1.000000,0.000000,1.000000,0.000000,706993.000000,8683721.000000,0.000000,UTM-35,Luapula,Mansa,707238.000000,8683971.000000
9456.000000,1.000000,0.000000,1.000000,0.000000,663475.000000,8695049.000000,0.000000,UTM-35,Luapula,Mansa,663720.000000,8695299.000000
9457.000000,1.000000,0.000000,1.000000,0.000000,674372.000000,8694988.000000,0.000000,UTM-35,Luapula,Mansa,674617.000000,8695238.000000
9459.000000,1.000000,0.000000,1.000000,0.000000,696169.000000,8694856.000000,0.000000,UTM-35,Luapula,Mansa,696414.000000,8695106.000000
9599.000000,1.000000,0.000000,1.000000,1.000000,696240.000000,8705919.000000,0.000000,UTM-35,Luapula,Mansa,696485.000000,8706169.000000
9736.000000,1.000000,0.000000,1.000000,0.000000,663592.000000,8717171.000000,0.000000,UTM-35,Luapula,Mansa,663837.000000,8717421.000000
9876.000000,1.000000,1.000000,1.000000,1.000000,663850.000000,8728557.000000,50.000000,UTM-35,Luapula,Mansa,664095.000000,8728807.000000
10017.000000,1.000000,0.000000,1.000000,1.000000,674621.000000,8739234.000000,0.000000,UTM-35,Luapula,Mansa,674866.000000,8739484.000000
10023.000000,1.000000,0.000000,1.000000,1.000000,740111.000000,8738805.000000,0.000000,UTM-35,Luapula,Mansa,740356.000000,8739055.000000
10025.000000,1.000000,0.000000,1.000000,0.000000,761946.000000,8738632.000000,0.000000,UTM-35,Luapula,Mansa,762191.000000,8738882.000000
10156.000000,1.000000,0.000000,1.000000,0.000000,663765.000000,8750354.000000,0.000000,UTM-35,Luapula,Mansa,664010.000000,8750604.000000
10163.000000,1.000000,0.000000,1.000000,0.000000,740195.000000,8749870.000000,0.000000,UTM-35,Luapula,Mansa,740440.000000,8750120.000000
